"Date" "WIG20" "DAX" "DJI"
"2011-07-08" 2793.62 7402.73 12657.2
"2011-07-11" 2743.44 7230.25 12505.76
"2011-07-12" 2734.8 7174.14 12446.88
"2011-07-13" 2762.63 7267.87 12491.61
"2011-07-14" 2742.32 7214.74 12437.12
"2011-07-15" 2747.6 7220.12 12479.73
"2011-07-18" 2675.67 7107.92 12385.16
"2011-07-19" 2680.72 7192.67 12587.42
"2011-07-20" 2693.17 7221.36 12571.91
"2011-07-21" 2729.46 7290.14 12724.41
"2011-07-22" 2743.46 7326.39 12681.16
"2011-07-25" 2734.4 7344.54 12592.8
"2011-07-26" 2720.54 7349.45 12501.3
"2011-07-27" 2689.21 7252.68 12302.55
"2011-07-28" 2720.73 7190.06 12240.11
"2011-07-29" 2726.31 7158.77 12143.24
"2011-08-01" 2702.23 6953.98 12132.49
"2011-08-02" 2665.98 6796.75 11866.62
"2011-08-03" 2579.15 6640.59 11896.44
"2011-08-04" 2487.66 6414.76 11383.68
"2011-08-05" 2447.21 6236.16 11444.61
"2011-08-08" 2390.01 5923.27 10809.85
"2011-08-09" 2313.48 5917.08 11239.77
"2011-08-10" 2194.07 5613.42 10719.94
"2011-08-11" 2293.38 5797.66 11143.31
"2011-08-12" 2331.53 5997.74 11269.02
"2011-08-16" 2387.49 5994.9 11405.93
"2011-08-17" 2387.3 5948.94 11410.21
"2011-08-18" 2248.51 5602.8 10990.58
"2011-08-19" 2252.4 5480 10817.65
"2011-08-22" 2304.59 5473.78 10854.65
"2011-08-23" 2299.06 5532.38 11176.76
"2011-08-24" 2301.67 5681.08 11320.71
"2011-08-25" 2314.33 5584.14 11149.82
"2011-08-26" 2313.3 5537.48 11284.54
"2011-08-29" 2352.41 5670.07 11539.25
"2011-08-30" 2391.15 5643.92 11559.95
"2011-08-31" 2450.95 5784.85 11613.53
"2011-09-01" 2414.64 5730.63 11493.57
"2011-09-02" 2359.75 5538.33 11240.26
"2011-09-06" 2290.08 5193.97 11139.3
"2011-09-07" 2369.75 5405.53 11414.86
"2011-09-08" 2365.94 5408.46 11295.81
"2011-09-09" 2248.74 5189.93 10992.13
"2011-09-12" 2181.88 5072.33 11061.12
"2011-09-13" 2195.89 5166.36 11105.85
"2011-09-14" 2210.18 5340.19 11246.73
"2011-09-15" 2283.99 5508.24 11433.18
"2011-09-16" 2298.52 5573.51 11509.09
"2011-09-19" 2263.72 5415.91 11401.01
"2011-09-20" 2284.94 5571.68 11408.66
"2011-09-21" 2288.85 5433.8 11124.84
"2011-09-22" 2122.55 5164.21 10733.83
"2011-09-23" 2101.23 5196.56 10771.48
"2011-09-26" 2115.22 5345.56 11043.86
"2011-09-27" 2203.31 5628.44 11190.69
"2011-09-28" 2181.59 5578.42 11010.9
"2011-09-29" 2188.73 5639.58 11153.98
"2011-09-30" 2188.73 5502.02 10913.38
"2011-10-03" 2146.56 5376.7 10655.3
"2011-10-04" 2089.84 5216.71 10808.71
"2011-10-05" 2144.87 5473.03 10939.95
"2011-10-06" 2173.27 5645.25 11123.33
"2011-10-07" 2190.35 5675.7 11103.12
"2011-10-10" 2265.59 5847.29 11433.18
"2011-10-11" 2261.87 5865.01 11416.3
"2011-10-12" 2316.65 5994.47 11518.85
"2011-10-13" 2272.42 5914.84 11478.13
"2011-10-14" 2300.65 5967.2 11644.49
"2011-10-17" 2285.91 5859.43 11397
"2011-10-18" 2288.43 5877.41 11577.05
"2011-10-19" 2295.22 5913.53 11504.62
"2011-10-20" 2222.09 5766.48 11541.78
"2011-10-21" 2305.42 5970.96 11808.79
"2011-10-24" 2370.68 6055.27 11913.62
"2011-10-25" 2349.71 6046.75 11706.62
"2011-10-26" 2340.27 6016.07 11869.04
"2011-10-27" 2414.62 6337.84 12208.55
"2011-10-28" 2409.3 6346.19 12231.11
"2011-10-31" 2371.57 6141.34 11955.01
"2011-11-02" 2355.68 5965.63 11836.04
"2011-11-03" 2397.35 6133.18 12044.47
"2011-11-04" 2362.72 5966.16 11983.24
"2011-11-07" 2381.66 5928.68 12068.39
"2011-11-08" 2397.27 5961.44 12170.18
"2011-11-09" 2315.67 5829.54 11780.94
"2011-11-10" 2288.44 5867.81 11893.79
"2011-11-14" 2314.35 5985.02 12078.98
"2011-11-15" 2302.27 5933.14 12096.16
"2011-11-16" 2331.49 5913.36 11905.59
"2011-11-17" 2293.36 5850.17 11770.73
"2011-11-18" 2239.88 5800.24 11796.16
"2011-11-21" 2182.14 5606 11547.31
"2011-11-22" 2183.83 5537.39 11493.72
"2011-11-23" 2146.14 5457.77 11257.55
"2011-11-25" 2163.8 5492.87 11231.78
"2011-11-28" 2211.92 5745.33 11523.01
"2011-11-29" 2182.53 5799.91 11555.63
"2011-11-30" 2288.07 6088.84 12045.68
"2011-12-01" 2265.03 6035.88 12020.03
"2011-12-02" 2257.9 6080.68 12019.42
"2011-12-05" 2292.13 6106.09 12097.83
"2011-12-06" 2242.12 6028.82 12150.13
"2011-12-07" 2253.57 5994.73 12196.37
"2011-12-08" 2211.83 5874.44 11997.7
"2011-12-09" 2226.88 5986.71 12184.26
"2011-12-12" 2174.78 5785.43 12021.39
"2011-12-13" 2187.6 5774.26 11954.94
"2011-12-14" 2173.94 5675.14 11823.48
"2011-12-15" 2161.32 5730.62 11868.81
"2011-12-16" 2116.03 5701.78 11866.39
"2011-12-19" 2106.24 5670.71 11766.26
"2011-12-20" 2136.95 5847.03 12103.58
"2011-12-21" 2156.43 5791.53 12107.74
"2011-12-22" 2148.41 5852.18 12169.65
"2011-12-23" 2168.83 5878.93 12294
"2011-12-27" 2173.35 5889.76 12291.35
"2011-12-28" 2148.03 5771.27 12151.41
"2011-12-29" 2162.62 5848.78 12287.04
"2011-12-30" 2144.48 5898.35 12217.56
"2012-01-03" 2204.27 6166.57 12397.38
"2012-01-04" 2183.98 6111.55 12418.42
"2012-01-05" 2157.43 6095.99 12415.7
"2012-01-09" 2126.71 6017.23 12392.69
"2012-01-10" 2138.06 6162.98 12462.47
"2012-01-11" 2131 6152.34 12449.45
"2012-01-12" 2166.99 6179.21 12471.02
"2012-01-13" 2166.38 6143.08 12422.06
"2012-01-17" 2207.87 6332.93 12482.07
"2012-01-18" 2228.09 6354.57 12578.95
"2012-01-19" 2244.38 6416.26 12623.98
"2012-01-20" 2261.02 6404.39 12720.48
"2012-01-23" 2265.75 6436.62 12708.82
"2012-01-24" 2264.78 6419.22 12675.75
"2012-01-25" 2252.99 6421.85 12756.96
"2012-01-26" 2305.55 6539.85 12734.63
"2012-01-27" 2306.37 6511.98 12660.46
"2012-01-30" 2316.62 6444.45 12653.72
"2012-01-31" 2332.17 6458.91 12632.91
"2012-02-01" 2363.6 6616.64 12716.46
"2012-02-02" 2371.09 6655.63 12705.41
"2012-02-03" 2374.47 6766.67 12862.23
"2012-02-06" 2390.27 6764.83 12845.13
"2012-02-07" 2374.64 6754.2 12878.2
"2012-02-08" 2376.65 6748.76 12883.95
"2012-02-09" 2364.29 6788.8 12890.46
"2012-02-10" 2324.97 6692.96 12801.23
"2012-02-13" 2342.29 6738.47 12874.04
"2012-02-14" 2329.32 6728.19 12878.28
"2012-02-15" 2335.41 6757.94 12780.95
"2012-02-16" 2319.33 6751.96 12904.08
"2012-02-17" 2359.89 6848.03 12949.87
"2012-02-21" 2352.13 6908.18 12965.69
"2012-02-22" 2328.36 6843.87 12938.67
"2012-02-23" 2297.46 6809.46 12984.69
"2012-02-24" 2311.89 6864.43 12982.95
"2012-02-27" 2313.28 6849.6 12981.51
"2012-02-28" 2319.3 6887.63 13005.12
"2012-02-29" 2317.11 6856.08 12952.07
"2012-03-01" 2320.89 6941.77 12980.3
"2012-03-02" 2325.26 6921.37 12977.57
"2012-03-05" 2284.32 6866.46 12962.81
"2012-03-06" 2249.56 6633.11 12759.15
"2012-03-07" 2265.61 6671.11 12837.33
"2012-03-08" 2296.59 6834.54 12907.94
"2012-03-09" 2286.02 6880.21 12922.02
"2012-03-12" 2292.12 6901.35 12959.71
"2012-03-13" 2298.33 6995.91 13177.68
"2012-03-14" 2337.46 7079.42 13194.1
"2012-03-15" 2344.17 7144.45 13252.76
"2012-03-16" 2337.92 7157.82 13232.62
"2012-03-19" 2324.3 7154.22 13239.13
"2012-03-20" 2299.76 7054.94 13170.19
"2012-03-21" 2298.42 7071.32 13124.62
"2012-03-22" 2261.86 6981.26 13046.14
"2012-03-23" 2284.34 6995.62 13080.73
"2012-03-26" 2305.12 7079.23 13241.63
"2012-03-27" 2323.63 7078.9 13197.73
"2012-03-28" 2307.52 6998.8 13126.21
"2012-03-29" 2271.36 6875.15 13145.82
"2012-03-30" 2286.53 6946.83 13212.04
"2012-04-02" 2300.97 7056.65 13264.49
"2012-04-03" 2298.69 6982.28 13199.55
"2012-04-04" 2257.06 6784.06 13074.75
"2012-04-05" 2263.35 6775.26 13060.14
"2012-04-10" 2226.18 6606.43 12715.93
"2012-04-11" 2251.89 6674.73 12805.39
"2012-04-12" 2278.58 6743.24 12986.58
"2012-04-13" 2249.93 6583.9 12849.59
"2012-04-16" 2251.37 6625.19 12921.41
"2012-04-17" 2271.2 6801 13115.54
"2012-04-18" 2246.37 6732.03 13032.75
"2012-04-19" 2232.18 6671.22 12964.1
"2012-04-20" 2221.91 6750.12 13029.26
"2012-04-23" 2167.13 6523 12927.17
"2012-04-24" 2180.35 6590.41 13001.56
"2012-04-25" 2185.89 6704.5 13090.72
"2012-04-26" 2209.63 6739.9 13204.62
"2012-04-27" 2244.3 6801.32 13228.31
"2012-04-30" 2240.57 6761.19 13213.63
"2012-05-02" 2225.96 6710.77 13268.57
"2012-05-04" 2210.08 6561.47 13038.27
"2012-05-07" 2217.4 6569.48 13008.53
"2012-05-08" 2168.35 6444.74 12932.09
"2012-05-09" 2168.49 6475.31 12835.06
"2012-05-10" 2187.54 6518 12855.04
"2012-05-11" 2178.77 6579.93 12820.6
"2012-05-14" 2137.12 6451.97 12695.35
"2012-05-15" 2111.15 6401.06 12632
"2012-05-16" 2119.73 6384.26 12598.55
"2012-05-17" 2057.12 6308.96 12442.49
"2012-05-18" 2060.99 6271.22 12369.38
"2012-05-21" 2096.35 6331.04 12504.48
"2012-05-22" 2099.75 6435.6 12502.81
"2012-05-23" 2038.14 6285.75 12496.15
"2012-05-24" 2035.8 6315.89 12529.75
"2012-05-25" 2037.18 6339.94 12454.83
"2012-05-29" 2090.74 6396.84 12580.69
"2012-05-30" 2072.09 6280.8 12419.86
"2012-05-31" 2096.35 6264.38 12393.45
"2012-06-01" 2071.54 6050.29 12118.57
"2012-06-04" 2077.76 5978.23 12101.46
"2012-06-05" 2039.72 5969.4 12127.95
"2012-06-06" 2110.91 6093.99 12414.79
"2012-06-08" 2153.86 6130.82 12554.2
"2012-06-11" 2164.7 6141.05 12411.23
"2012-06-12" 2213.31 6161.24 12573.8
"2012-06-13" 2209.11 6152.49 12496.38
"2012-06-14" 2207.85 6138.61 12651.91
"2012-06-15" 2233.38 6229.41 12767.17
"2012-06-18" 2228.36 6248.2 12741.82
"2012-06-19" 2270.94 6363.36 12837.33
"2012-06-20" 2260.76 6392.13 12824.39
"2012-06-21" 2245.58 6343.13 12573.57
"2012-06-22" 2242.15 6263.25 12640.78
"2012-06-25" 2208.35 6132.39 12502.66
"2012-06-26" 2252.23 6136.69 12534.67
"2012-06-27" 2276.19 6228.99 12627.01
"2012-06-28" 2238.18 6149.91 12602.26
"2012-06-29" 2275.3 6416.28 12880.09
"2012-07-02" 2254.86 6496.08 12871.39
"2012-07-03" 2270.54 6578.21 12943.82
"2012-07-05" 2287.47 6535.56 12896.67
"2012-07-06" 2273.28 6410.11 12772.47
"2012-07-09" 2241.55 6387.57 12736.29
"2012-07-10" 2247.02 6438.33 12653.12
"2012-07-11" 2221.15 6453.85 12604.53
"2012-07-12" 2153.9 6419.35 12573.27
"2012-07-13" 2191.41 6557.1 12777.09
"2012-07-16" 2188.92 6565.72 12727.21
"2012-07-17" 2190.9 6577.64 12805.54
"2012-07-18" 2184.83 6684.42 12908.7
"2012-07-19" 2198.92 6758.39 12943.36
"2012-07-20" 2172.56 6630.02 12822.57
"2012-07-23" 2101.1 6419.33 12721.46
"2012-07-24" 2114.51 6390.41 12617.32
"2012-07-25" 2118.73 6406.52 12676.05
"2012-07-26" 2114.71 6582.96 12887.93
"2012-07-27" 2162.64 6689.4 13075.66
"2012-07-30" 2190.68 6774.06 13073.01
"2012-07-31" 2185.67 6772.26 13008.68
"2012-08-01" 2188.63 6754.46 12971.06
"2012-08-02" 2170.95 6606.09 12878.88
"2012-08-03" 2222.64 6865.66 13096.17
"2012-08-06" 2261.97 6918.72 13117.51
"2012-08-07" 2266.53 6967.95 13168.6
"2012-08-08" 2269.33 6966.15 13175.64
"2012-08-09" 2319.42 6964.99 13165.19
"2012-08-10" 2313.09 6944.56 13207.95
"2012-08-13" 2311.84 6909.68 13169.43
"2012-08-14" 2317.7 6974.39 13172.14
"2012-08-16" 2343.94 6996.29 13250.11
"2012-08-17" 2313.69 7040.88 13275.2
"2012-08-20" 2281.86 7033.68 13271.64
"2012-08-21" 2299.36 7089.32 13203.58
"2012-08-22" 2279.15 7017.75 13172.76
"2012-08-23" 2278.08 6949.57 13057.46
"2012-08-24" 2283.08 6971.07 13157.97
"2012-08-27" 2276.94 7047.45 13124.67
"2012-08-28" 2253.26 7002.68 13102.99
"2012-08-29" 2235.53 7010.57 13107.48
"2012-08-30" 2227.08 6895.49 13000.71
"2012-08-31" 2258.29 6970.79 13090.84
"2012-09-04" 2248.48 6932.58 13035.94
"2012-09-05" 2260.87 6964.69 13047.48
"2012-09-06" 2296.88 7167.33 13292
"2012-09-07" 2317.21 7214.5 13306.64
"2012-09-10" 2335.29 7213.7 13254.29
"2012-09-11" 2352.88 7310.11 13323.36
"2012-09-12" 2347.22 7343.53 13333.35
"2012-09-13" 2353.51 7310.32 13539.86
"2012-09-14" 2417.32 7412.13 13593.37
"2012-09-17" 2403.23 7403.69 13553.1
"2012-09-18" 2405.41 7347.69 13564.64
"2012-09-19" 2416.64 7390.76 13577.96
"2012-09-20" 2387.45 7389.49 13596.93
"2012-09-21" 2380.32 7451.62 13579.47
"2012-09-24" 2367.42 7413.16 13558.92
"2012-09-25" 2382.03 7425.11 13457.55
"2012-09-26" 2357.34 7276.51 13413.51
"2012-09-27" 2375.96 7290.02 13485.97
"2012-09-28" 2371.42 7216.15 13437.13
"2012-10-01" 2399.8 7326.73 13515.11
"2012-10-02" 2399.29 7305.86 13482.36
"2012-10-03" 2388.78 7322.08 13494.61
"2012-10-04" 2370.18 7305.21 13575.36
"2012-10-05" 2411.07 7397.87 13610.15
"2012-10-08" 2400.99 7291.21 13583.65
"2012-10-09" 2376.24 7234.53 13473.53
"2012-10-10" 2392.33 7205.23 13344.97
"2012-10-11" 2394.21 7281.7 13326.39
"2012-10-12" 2375.91 7232.49 13328.85
"2012-10-15" 2377.22 7261.25 13424.23
"2012-10-16" 2397.98 7376.27 13551.78
"2012-10-17" 2391.57 7394.55 13557
"2012-10-18" 2397.93 7437.23 13548.94
"2012-10-19" 2350.25 7380.64 13343.51
"2012-10-22" 2350.61 7328.05 13345.89
"2012-10-23" 2310.25 7173.69 13102.53
"2012-10-24" 2321.53 7192.85 13077.34
"2012-10-25" 2328.61 7200.23 13103.68
"2012-10-26" 2320.08 7231.85 13107.21
"2012-10-31" 2317.56 7260.63 13096.46
"2012-11-02" 2345.99 7363.85 13093.16
"2012-11-05" 2343.9 7326.47 13112.44
"2012-11-06" 2342.79 7377.76 13245.68
"2012-11-07" 2325.15 7232.83 12932.73
"2012-11-08" 2338.06 7204.96 12811.32
"2012-11-09" 2323.97 7163.5 12815.39
"2012-11-12" 2335.02 7168.76 12815.08
"2012-11-13" 2354.3 7169.12 12756.18
"2012-11-14" 2366.77 7101.92 12570.95
"2012-11-15" 2371.77 7043.42 12542.38
"2012-11-16" 2367.74 6950.53 12588.31
"2012-11-19" 2404.36 7123.84 12795.96
"2012-11-20" 2404.88 7172.99 12788.51
"2012-11-21" 2385.95 7184.71 12836.89
"2012-11-23" 2398.39 7309.13 13009.68
"2012-11-26" 2405.82 7292.03 12967.37
"2012-11-27" 2407.06 7332.33 12878.13
"2012-11-28" 2401.54 7343.41 12985.11
"2012-11-29" 2410.79 7400.96 13021.82
"2012-11-30" 2421.54 7405.5 13025.58
"2012-12-03" 2442.58 7435.21 12965.6
"2012-12-04" 2457.52 7435.12 12951.78
"2012-12-05" 2468.85 7454.55 13034.49
"2012-12-06" 2485.44 7534.54 13074.04
"2012-12-07" 2450.74 7517.8 13155.13
"2012-12-10" 2476.53 7530.92 13169.88
"2012-12-11" 2512.64 7589.75 13248.44
"2012-12-12" 2525.4 7614.79 13245.45
"2012-12-13" 2518.8 7581.98 13170.72
"2012-12-14" 2536.8 7596.47 13135.01
"2012-12-17" 2551.53 7604.94 13235.39
"2012-12-18" 2575.81 7653.58 13350.96
"2012-12-19" 2602.51 7668.5 13251.97
"2012-12-20" 2593.73 7672.1 13311.72
"2012-12-21" 2583.06 7636.23 13190.84
"2012-12-27" 2600.67 7655.88 13096.31
"2012-12-28" 2582.98 7612.39 12938.11
"2013-01-02" 2626.21 7778.78 13412.55
"2013-01-03" 2628.36 7756.44 13391.36
"2013-01-04" 2601.73 7776.37 13435.21
"2013-01-07" 2578.48 7732.66 13384.29
"2013-01-08" 2562.63 7695.83 13328.85
"2013-01-09" 2567.59 7720.47 13390.51
"2013-01-10" 2573.62 7708.47 13471.22
"2013-01-11" 2557.93 7715.53 13488.43
"2013-01-14" 2560.14 7729.52 13507.32
"2013-01-15" 2532.42 7675.91 13534.89
"2013-01-16" 2565.15 7691.13 13511.23
"2013-01-17" 2567.16 7735.46 13596.02
"2013-01-18" 2572.14 7702.23 13649.7
"2013-01-22" 2566.6 7696.21 13712.21
"2013-01-23" 2558.39 7707.54 13779.33
"2013-01-24" 2568.63 7748.13 13825.33
"2013-01-25" 2542.32 7857.97 13895.98
"2013-01-28" 2521.5 7833 13881.93
"2013-01-29" 2524.36 7848.57 13954.42
"2013-01-30" 2496.15 7811.31 13910.42
"2013-01-31" 2492.76 7776.05 13860.58
"2013-02-01" 2499.19 7833.39 14009.79
"2013-02-04" 2469.73 7638.23 13880.08
"2013-02-05" 2485.25 7664.66 13979.3
"2013-02-06" 2455.47 7581.18 13986.52
"2013-02-07" 2467.45 7590.85 13944.05
"2013-02-08" 2495.42 7652.14 13992.97
"2013-02-11" 2497.88 7633.74 13971.24
"2013-02-12" 2470.48 7660.19 14018.7
"2013-02-13" 2471.21 7711.89 13982.91
"2013-02-14" 2456.36 7631.19 13973.39
"2013-02-15" 2467.63 7593.51 13981.76
"2013-02-19" 2477.19 7752.45 14035.67
"2013-02-20" 2443.16 7728.9 13927.54
"2013-02-21" 2436.47 7583.57 13880.62
"2013-02-22" 2437.24 7661.91 14000.57
"2013-02-25" 2454.92 7773.19 13784.17
"2013-02-26" 2428.57 7597.11 13900.13
"2013-02-27" 2450.36 7675.83 14075.37
"2013-02-28" 2452.01 7741.7 14054.49
"2013-03-01" 2452.86 7708.16 14089.66
"2013-03-04" 2438.97 7691.68 14127.82
"2013-03-05" 2477.68 7870.31 14253.77
"2013-03-06" 2481.36 7919.33 14296.24
"2013-03-07" 2474.7 7939.77 14329.49
"2013-03-08" 2490.7 7986.47 14397.07
"2013-03-11" 2479.2 7984.29 14447.29
"2013-03-12" 2482.39 7966.12 14450.06
"2013-03-13" 2473.95 7970.91 14455.28
"2013-03-14" 2498.84 8058.37 14539.14
"2013-03-15" 2486.3 8042.85 14514.11
"2013-03-18" 2453.9 8010.7 14452.06
"2013-03-19" 2421.94 7947.79 14455.82
"2013-03-20" 2422.61 8001.97 14511.73
"2013-03-21" 2395.82 7932.51 14421.49
"2013-03-22" 2370.02 7911.35 14512.03
"2013-03-25" 2339.48 7870.9 14447.75
"2013-03-26" 2353.41 7879.67 14559.65
"2013-03-27" 2385.27 7789.09 14526.16
"2013-03-28" 2370.07 7795.31 14578.54
"2013-04-02" 2375.67 7943.87 14662.01
"2013-04-03" 2336.45 7874.75 14550.35
"2013-04-04" 2342.64 7817.39 14606.11
"2013-04-05" 2346.37 7658.75 14565.25
"2013-04-08" 2344.72 7662.64 14613.48
"2013-04-09" 2347.1 7637.51 14673.46
"2013-04-10" 2370.51 7810.63 14802.24
"2013-04-11" 2409.02 7871.63 14865.14
"2013-04-12" 2397.08 7744.77 14865.06
"2013-04-15" 2350.08 7712.63 14599.2
"2013-04-17" 2304.59 7503.03 14618.59
"2013-04-18" 2269.22 7473.73 14537.14
"2013-04-19" 2277.71 7459.96 14547.51
"2013-04-22" 2278.07 7478.11 14567.17
"2013-04-23" 2273.47 7658.21 14719.46
"2013-04-24" 2286.71 7759.03 14676.3
"2013-04-25" 2288.09 7832.86 14700.8
"2013-04-26" 2294.06 7814.76 14712.55
"2013-04-29" 2303.18 7873.5 14818.75
"2013-04-30" 2319.15 7913.71 14839.8
"2013-05-02" 2305.9 7961.71 14831.58
"2013-05-06" 2339.22 8112.08 14968.89
"2013-05-07" 2347.82 8181.78 15056.2
"2013-05-08" 2367.91 8249.71 15105.12
"2013-05-09" 2348.95 8262.55 15082.62
"2013-05-10" 2338.16 8278.59 15118.49
"2013-05-13" 2354.34 8279.29 15091.68
"2013-05-14" 2386.81 8339.11 15215.25
"2013-05-15" 2408.86 8362.42 15275.69
"2013-05-16" 2390.32 8369.87 15233.22
"2013-05-17" 2391.07 8398 15354.4
"2013-05-20" 2376.78 8455.83 15335.28
"2013-05-21" 2370.32 8472.2 15387.58
"2013-05-22" 2371.95 8530.89 15307.17
"2013-05-23" 2359.42 8351.98 15294.5
"2013-05-24" 2384.58 8305.32 15303.1
"2013-05-28" 2469.37 8480.87 15409.39
"2013-05-29" 2463.37 8336.58 15302.8
"2013-05-31" 2485.5 8348.84 15115.57
"2013-06-03" 2443.65 8285.8 15254.03
"2013-06-04" 2462.92 8295.96 15177.54
"2013-06-05" 2461.51 8196.18 14960.59
"2013-06-06" 2446.29 8098.81 15040.62
"2013-06-07" 2488.84 8254.68 15248.12
"2013-06-10" 2503.41 8307.69 15238.59
"2013-06-11" 2484.11 8222.46 15122.02
"2013-06-12" 2481.6 8143.27 14995.23
"2013-06-13" 2472.75 8095.39 15176.08
"2013-06-14" 2478.43 8127.96 15070.18
"2013-06-17" 2463.37 8215.73 15179.85
"2013-06-18" 2455.15 8229.51 15318.23
"2013-06-19" 2413.4 8197.08 15112.19
"2013-06-20" 2297.91 7928.48 14758.32
"2013-06-21" 2233.64 7789.24 14799.4
"2013-06-24" 2244.27 7692.45 14659.56
"2013-06-25" 2246.69 7811.3 14760.31
"2013-06-26" 2246.66 7940.99 14910.14
"2013-06-27" 2177.02 7990.75 15024.49
"2013-06-28" 2245.64 7959.22 14909.6
"2013-07-01" 2237.25 7983.92 14974.96
"2013-07-02" 2284.76 7910.77 14932.41
"2013-07-03" 2262.92 7829.32 14988.55
"2013-07-05" 2253.49 7806 15135.84
"2013-07-08" 2223.28 7968.54 15224.69
"2013-07-09" 2218.77 8057.75 15300.34
"2013-07-10" 2244.63 8066.48 15291.66
"2013-07-11" 2279.09 8158.8 15460.92
"2013-07-12" 2302.81 8212.77 15464.3
"2013-07-15" 2305.78 8234.81 15484.26
"2013-07-16" 2303.05 8201.05 15451.85
"2013-07-17" 2309.79 8254.72 15470.52
"2013-07-18" 2300.33 8337.09 15548.54
"2013-07-19" 2313.31 8331.57 15543.74
"2013-07-22" 2311.49 8331.06 15545.55
"2013-07-23" 2327.28 8314.23 15567.74
"2013-07-24" 2324.17 8379.11 15542.24
"2013-07-25" 2317.8 8298.98 15555.61
"2013-07-26" 2291.1 8244.91 15558.83
"2013-07-29" 2299.26 8259.03 15521.97
"2013-07-30" 2307.79 8271.02 15520.59
"2013-07-31" 2326.59 8275.97 15499.54
"2013-08-01" 2351.14 8410.73 15628.02
"2013-08-02" 2401.85 8406.94 15658.36
"2013-08-05" 2405.73 8398.38 15612.13
"2013-08-06" 2366.74 8299.73 15518.74
"2013-08-07" 2380.01 8260.48 15470.67
"2013-08-08" 2406.4 8318.32 15498.32
"2013-08-09" 2414.28 8338.31 15425.51
"2013-08-12" 2440.05 8359.25 15419.68
"2013-08-13" 2442.3 8415.76 15451.01
"2013-08-14" 2461.22 8438.12 15337.66
"2013-08-16" 2445.6 8391.94 15081.47
"2013-08-19" 2438.83 8366.29 15010.74
"2013-08-20" 2405.32 8300.03 15002.99
"2013-08-21" 2383.15 8285.41 14897.55
"2013-08-22" 2420.68 8397.89 14963.74
"2013-08-23" 2417.23 8416.99 15010.51
"2013-08-26" 2417.91 8435.15 14946.46
"2013-08-27" 2367.63 8242.56 14776.13
"2013-08-28" 2361.85 8157.9 14824.51
"2013-08-29" 2367.84 8194.55 14840.95
"2013-08-30" 2384.22 8103.15 14810.31
"2013-09-03" 2367.49 8180.71 14833.96
"2013-09-04" 2308.44 8195.92 14930.87
"2013-09-05" 2201.5 8234.98 14937.48
"2013-09-06" 2238.98 8275.67 14922.5
"2013-09-09" 2290.86 8276.32 15063.12
"2013-09-10" 2357.25 8446.54 15191.06
"2013-09-11" 2380.01 8495.73 15326.6
"2013-09-12" 2399.23 8494 15300.64
"2013-09-13" 2375.44 8509.42 15376.06
"2013-09-16" 2354.66 8613 15494.78
"2013-09-17" 2365.36 8596.95 15529.73
"2013-09-18" 2363.78 8636.06 15676.94
"2013-09-19" 2410.92 8694.18 15636.55
"2013-09-20" 2408.16 8675.73 15451.09
"2013-09-23" 2388.66 8635.29 15401.38
"2013-09-24" 2393.06 8664.6 15334.59
"2013-09-25" 2407.12 8665.63 15273.26
"2013-09-26" 2435.83 8664.1 15328.3
"2013-09-27" 2422.46 8661.51 15258.24
"2013-09-30" 2391.53 8594.4 15129.67
"2013-10-01" 2413.17 8689.14 15191.7
"2013-10-02" 2412.37 8629.42 15133.14
"2013-10-03" 2420.17 8597.91 14996.48
"2013-10-04" 2394.59 8622.97 15072.58
"2013-10-07" 2380.18 8591.58 14936.24
"2013-10-08" 2373.23 8555.89 14776.53
"2013-10-09" 2384.3 8516.69 14802.98
"2013-10-10" 2468.7 8685.77 15126.07
"2013-10-11" 2489.64 8724.83 15237.11
"2013-10-14" 2498.77 8723.81 15301.26
"2013-10-15" 2490.34 8804.44 15168.01
"2013-10-16" 2505.2 8846 15373.83
"2013-10-17" 2474.92 8811.98 15371.65
"2013-10-18" 2485.13 8865.1 15399.65
"2013-10-21" 2554.61 8867.22 15392.2
"2013-10-22" 2544.45 8947.46 15467.66
"2013-10-23" 2523.32 8919.86 15413.33
"2013-10-24" 2551.43 8980.63 15509.21
"2013-10-25" 2537.62 8985.74 15570.28
"2013-10-28" 2557.77 8978.65 15568.93
"2013-10-29" 2574.6 9022.04 15680.35
"2013-10-30" 2553.51 9010.27 15618.76
"2013-10-31" 2528.97 9033.92 15545.75
"2013-11-04" 2548.15 9037.23 15639.12
"2013-11-05" 2521.41 9009.11 15618.22
"2013-11-06" 2546.67 9040.87 15746.88
"2013-11-07" 2527.66 9081.03 15593.98
"2013-11-08" 2509.11 9078.28 15761.78
"2013-11-12" 2503.6 9076.48 15750.67
"2013-11-13" 2468.82 9054.83 15821.63
"2013-11-14" 2499.23 9149.66 15876.22
"2013-11-15" 2547.01 9168.69 15961.7
"2013-11-18" 2622.25 9225.43 15976.02
"2013-11-19" 2600.66 9193.29 15967.03
"2013-11-20" 2594.99 9202.07 15900.82
"2013-11-21" 2581.98 9196.08 16009.99
"2013-11-22" 2590.48 9219.04 16064.77
"2013-11-25" 2615.22 9299.95 16072.54
"2013-11-26" 2573.49 9290.07 16072.8
"2013-11-27" 2590.3 9351.13 16097.33
"2013-11-29" 2584.68 9405.3 16086.41
